# 20260131
# M2
# Calibrating in series before M15
# Channel 17 only

Timestamp,Log
15:03:24.935102,*
15:03:25.159049,R
15:03:25.159182,*
15:03:25.367326,R
15:03:25.367877,*
15:03:25.591055,R
15:03:25.591237,*
15:03:26.038882,R
15:03:26.038974,*
15:03:26.246881,R
15:03:26.262812,*
15:03:26.471283,R
15:03:26.471778,*
15:03:26.694895,R
15:03:26.695127,*
15:03:26.918785,R
15:03:26.918894,*
15:03:27.127473,R
15:03:27.127680,*
15:03:27.350781,R
15:03:27.350900,*
15:03:27.575066,R
15:03:27.575371,*
15:03:27.798639,R
15:03:27.798830,*
15:03:28.006525,R
15:03:28.006605,*
15:03:28.231029,R
15:03:28.231449,*
15:03:28.454870,R
15:03:28.455384,*
15:03:28.678812,R
15:03:28.680598,*
15:03:29.110362,R
15:03:29.110469,*
15:03:29.334769,R
15:03:29.335176,*
15:03:29.558805,R
15:03:29.559311,*
15:03:29.766725,R
15:03:29.766957,*
15:03:29.990242,R
15:03:29.990328,*
15:03:30.214401,R
15:03:30.214587,*
15:03:30.438692,R
15:03:30.439140,*
15:03:30.646379,R
15:03:30.646624,*
15:03:30.870165,R
15:03:30.870273,*
15:03:31.302346,R
15:03:31.318180,*
15:03:31.526426,R
15:03:31.526740,*
15:03:31.751104,R
15:03:31.753838,*
15:03:31.973978,R
15:03:31.974063,*
15:03:32.181864,R
15:03:32.197852,*
15:03:32.630180,R
15:03:32.630381,*
15:03:32.853805,R
15:03:32.853899,*
15:03:33.061779,R
15:03:33.077780,*
15:03:33.285815,R
15:03:33.285926,*
15:03:33.509821,R
15:03:33.509946,*
15:03:33.733995,R
15:03:33.734459,*
15:03:33.941671,R
15:03:33.957571,*
15:03:34.165590,R
15:03:34.165694,*
15:03:34.389558,R
15:03:34.389653,*
15:03:34.613514,R
15:03:34.613606,*
15:03:34.837472,R
15:03:34.837579,*
15:03:35.045502,R
15:03:35.045614,*
15:03:35.269412,R
15:03:35.269519,*
15:03:35.493605,R
15:03:35.493863,*
15:03:35.701344,R
15:03:35.717396,*
15:03:35.925263,R
15:03:35.925372,*
15:03:36.149271,R
15:03:36.149369,*
15:03:36.581658,R
15:03:36.581969,*
15:03:37.029556,R
15:03:37.029664,*
15:03:37.253098,R
15:03:37.253285,*
15:03:37.685184,R
15:03:37.685273,*
15:03:38.132929,R
15:03:38.133028,*
15:03:38.340902,R
15:03:38.356848,*
15:03:38.788912,R
15:03:38.789018,*
15:03:39.220978,R
15:03:39.221214,*
15:03:39.444940,R
15:03:39.445061,*
15:03:39.668651,R
15:03:39.668759,*
15:03:40.100626,R
15:03:40.100744,*
15:03:40.324660,R
15:03:40.324889,*
15:03:40.548643,R
15:03:40.548733,*
15:03:40.772491,R
15:03:40.772605,*
15:03:40.980559,R
15:03:40.980681,*
15:03:41.204511,R
15:03:41.204620,*
15:03:41.428654,R
15:03:41.428772,*
15:03:41.636466,R
15:03:41.652371,*
15:03:41.860307,R
15:03:41.860412,*
15:03:42.084331,R
15:03:42.084442,*
15:03:42.308262,R
15:03:42.308442,*
15:03:42.532198,R
15:03:42.532291,*
15:03:42.740190,R
15:03:42.740278,*
15:03:42.964142,R
15:03:42.964243,*
15:03:43.188109,R
15:03:43.188213,*
15:03:43.396131,R
15:03:43.412075,*
15:03:43.843967,R
15:03:43.844084,*
15:03:44.068050,R
15:03:44.068135,*
15:03:44.276250,R
15:03:44.291953,*
15:03:44.948007,R
15:03:44.948220,*
15:03:45.155973,R
15:03:45.156122,*
15:03:45.379917,R
15:03:45.380069,*
15:03:45.827732,R
15:03:45.827877,*
15:03:46.035663,R
15:03:46.035778,*
15:03:46.259611,R
15:03:46.259729,*
15:03:46.485311,R
15:03:46.486068,*
15:03:46.708016,R
15:03:46.708568,*
15:03:47.139525,R
15:03:47.139629,*
15:03:47.363538,R
15:03:47.363789,*
15:03:47.795552,R
15:03:47.811455,*
15:03:48.019343,R
15:03:48.019464,*
15:03:48.243371,R
15:03:48.243479,*
15:03:48.467481,R
15:03:48.467937,*
15:03:48.675280,R
15:03:48.675526,*
15:03:49.123347,R
15:03:49.123458,*
15:03:49.555183,R
15:03:49.555516,*
15:03:49.779436,R
15:03:49.779954,*
15:03:50.003246,R
15:03:50.003365,*
15:03:50.435120,R
15:03:50.435384,*
15:03:50.659034,R
15:03:50.659471,*
15:03:51.106975,R
15:03:51.107080,*
15:03:51.314879,R
15:03:51.315041,*
15:03:51.539250,R
15:03:51.539764,*
15:03:51.763401,R
15:03:51.764015,*
15:03:51.970759,R
15:03:51.986624,*
15:03:52.194714,R
15:03:52.194831,*
15:03:52.418969,R
15:03:52.419689,*
15:03:52.642894,R
15:03:52.643520,*
15:03:52.866933,R
15:03:52.867614,*
15:03:53.074575,R
15:03:53.074707,*
15:03:53.298552,R
15:03:53.298646,*
15:03:53.522843,R
15:03:53.523535,*
15:03:53.954722,R
15:03:53.955296,*
15:03:54.178341,R
15:03:54.178451,*
15:03:54.402472,R
15:03:54.403064,*
15:03:54.610676,R
15:03:54.626418,*
15:03:54.834676,R
15:03:54.835315,*
15:03:55.058220,R
15:03:55.058340,*
15:03:55.282395,R
15:03:55.282526,*
15:03:55.490248,R
15:03:55.490468,*
15:03:55.714521,R
15:03:55.715208,*
15:03:56.162059,R
15:03:56.162174,*
15:03:56.370301,R
15:03:56.370558,*
15:03:56.594142,R
15:03:56.594645,*
15:03:56.819226,R
15:03:56.819989,*
15:03:57.042008,R
15:03:57.042133,*
15:03:57.249902,R
15:03:57.265810,*
15:03:57.474318,R
15:03:57.474628,*
15:03:57.921793,R
15:03:57.921924,*
15:03:58.129726,R
15:03:58.145653,*
15:03:58.353797,R
15:03:58.354114,*
15:03:58.578666,R
15:03:58.579303,*
15:03:58.801807,R
15:03:58.804362,*
15:03:59.009953,R
15:03:59.010241,*
15:03:59.233509,R
15:03:59.233601,*
15:03:59.458057,R
15:03:59.458720,*
15:03:59.682046,R
15:03:59.682595,*
15:03:59.889600,R
15:03:59.889903,*
15:04:00.113391,R
15:04:00.113498,*
15:04:00.337649,R
15:04:00.337882,*
15:04:00.561960,R
