# 20260131
# M15
# Calibrating in series after M2
# Channel 17 only

Timestamp,Log
15:04:52.962924,U
15:04:52.962924,K
15:04:52.985210,E
15:04:53.160753,U
15:04:53.176908,S
15:04:53.176908,U
15:04:53.193110,K
15:04:53.193110,E
15:04:53.374136,U
15:04:53.374136,S
15:04:53.390097,U
15:04:53.406003,K
15:04:53.406003,E
15:04:53.602190,U
15:04:53.602190,S
15:04:53.619638,U
15:04:53.639080,K
15:04:53.639080,E
15:04:53.835140,U
15:04:53.835140,S
15:04:53.850572,U
15:04:53.850572,K
15:04:53.864034,E
15:04:54.043130,U
15:04:54.049323,S
15:04:54.062036,U
15:04:54.062036,K
15:04:54.079009,E
15:04:54.270009,U
15:04:54.290654,K
15:04:54.290654,E
15:04:54.483557,U
15:04:54.483557,S
15:04:54.499442,U
15:04:54.520905,K
15:04:54.520905,E
15:04:54.729515,U
15:04:54.745742,K
15:04:54.745742,E
15:04:54.951436,U
15:04:54.951436,K
15:04:54.959323,E
15:04:55.173493,U
15:04:55.173493,K
15:04:55.192584,E
15:04:55.382564,U
15:04:55.399484,K
15:04:55.399484,E
15:04:55.584906,U
15:04:55.584906,DAO sent
15:04:55.598812,S
15:04:55.598812,U
15:04:55.614996,K
15:04:55.614996,E
15:04:55.824537,U
15:04:55.844637,K
15:04:55.844637,E
15:04:56.038459,U
15:04:56.038459,S
15:04:56.053853,U
15:04:56.054974,K
15:04:56.056754,E
15:04:56.247254,U
