Number of rows,Number of columns,Number of iterations
8,8,2408
8,8,2289
8,8,2023
8,8,2436
8,8,2111
8,8,1289
8,8,2677
8,8,2325
8,8,2205
8,8,2803
8,8,3078
8,8,2783
8,8,2567
8,8,2052
8,8,2727
8,8,2705
8,8,2806
8,8,2512
8,8,1887
8,8,2778
8,8,1562
8,8,2555
8,8,1503
8,8,2508
8,8,2363
8,8,2286
8,8,2639
8,8,2520
8,8,2242
8,8,2850
8,8,2420
8,8,2500
8,8,2173
8,8,1175
8,8,2900
8,8,2757
8,8,2153
8,8,2395
8,8,1842
8,8,2592
8,8,2331
8,8,2536
8,8,2948
8,8,2145
8,8,1951
8,8,1564
8,8,2376
8,8,2712
8,8,2713
8,8,2367
8,8,2757
8,8,2008
8,9,3758
8,9,2691
8,9,2190
8,9,2302
8,9,3481
8,9,2921
8,9,3465
8,9,3726
8,9,2302
8,9,3284
8,9,3734
8,9,4125
8,9,2795
8,9,4196
8,9,2908
8,9,3647
8,9,4169
8,9,2755
8,9,2014
8,9,3513
8,9,3499
8,9,2840
8,9,2448
8,9,3781
8,9,1652
8,9,2228
8,9,2552
8,9,3222
8,9,2762
8,9,4101
8,9,2749
8,9,3014
8,9,1702
8,9,3340
8,9,1708
8,9,2195
8,9,2443
8,9,3653
8,9,3676
8,9,2002
8,9,2493
8,9,3102
8,9,1723
8,9,2909
8,9,3870
8,9,3731
8,9,2981
8,9,1744
8,9,3098
8,9,3396
8,9,2708
8,9,3527
8,9,2639
8,9,3954
8,9,3403
8,9,4006
8,9,2563
8,9,3147
8,9,2988
8,9,2298
8,9,2528
8,9,2840
8,9,2933
8,9,2907
8,9,3327
8,9,3855
8,9,3794
8,9,3416
8,9,3988
8,9,2153
8,9,2545
8,9,3375
8,9,3885
8,9,3323
8,9,2643
8,9,1328
8,9,2356
8,9,2854
8,9,3541
8,9,2801
8,9,2687
8,9,2946
8,9,3104
8,9,1601
8,9,3704
8,9,3160
8,9,1547
8,9,2529
8,9,3319
8,9,2691
8,9,4285
8,9,3009
8,9,2437
8,9,2776
8,9,3438
8,9,2948
8,9,2886
8,9,3209
8,9,2901
8,9,2856
8,10,5563
8,10,3316
8,10,2661
8,10,2682
8,10,3773
8,10,2446
8,10,3884
8,10,5260
8,10,2983
8,10,3245
8,10,3269
8,10,3034
8,10,3388
8,10,3681
8,10,5616
8,10,3690
8,10,3667
8,10,1958
8,10,2694
8,10,2049
8,10,3519
8,10,3132
8,10,2106
8,10,6155
8,10,2908
8,10,5391
8,10,3226
8,10,2869
8,10,4991
8,10,2892
8,10,4415
8,10,3941
8,10,3038
8,10,3756
8,10,4553
8,10,4773
8,10,4792
8,10,4457
8,10,3526
8,10,4175
8,10,3363
8,10,4554
8,10,4332
8,10,4391
8,10,5602
8,10,3778
8,10,2668
8,10,3361
8,10,4415
8,10,3848
8,10,4094
8,10,5217
8,10,3030
8,10,2675
8,10,3805
8,10,4151
8,10,5436
8,10,4207
8,10,2873
8,10,5032
8,10,2330
8,10,1734
8,10,2744
8,10,4782
8,10,2318
8,10,3203
8,10,4638
8,10,3156
8,10,3638
8,10,4031
8,10,4141
8,10,3580
8,10,2343
8,10,3142
8,10,1462
8,10,3783
8,10,3147
8,10,5342
8,10,2997
8,10,4021
8,10,2974
8,10,2845
8,10,4800
8,10,3381
8,10,3830
8,10,4391
8,10,5450
8,10,4206
8,10,1881
8,10,3437
8,10,3081
8,10,3806
8,10,3222
8,10,4443
8,10,4156
8,10,3337
8,10,4642
8,10,2824
8,10,4775
8,10,2639
8,11,3534
8,11,2968
8,11,4066
8,11,6765
8,11,6129
8,11,3717
8,11,6662
8,11,3865
8,11,5709
8,11,2321
8,11,5224
8,11,2291
8,11,4619
8,11,6550
8,11,2912
8,11,4221
8,11,3798
8,11,3613
8,11,4695
8,11,2899
8,11,5125
8,11,5554
8,11,5184
8,11,2123
8,11,5800
8,11,4167
8,11,2265
8,11,4471
8,11,3719
8,11,6380
8,11,4841
8,11,4225
8,11,2431
8,11,6627
8,11,3815
8,11,5825
8,11,3494
8,11,3187
8,11,5289
8,11,5802
8,11,7298
8,11,6572
8,11,4543
8,11,5450
8,11,3000
8,11,6168
8,11,5900
8,11,5075
8,11,6040
8,11,5212
8,11,4030
8,11,3596
8,11,3785
8,11,2669
8,11,2277
8,11,5919
8,11,3489
8,11,6567
8,11,6322
8,11,5433
8,11,4118
8,11,6809
8,11,6844
8,11,6561
8,11,2035
8,11,3018
8,11,6577
8,11,3379
8,11,5743
8,11,6059
8,11,3935
8,11,5473
8,11,6339
8,11,4934
8,11,5931
8,11,1834
8,11,7554
8,11,5294
8,11,3241
8,11,7294
8,11,5400
8,11,4015
8,11,2389
8,11,3315
8,11,6972
8,11,4233
8,11,3598
8,11,5909
8,11,6060
8,11,2472
8,11,7363
8,11,3205
8,11,6811
8,11,2765
8,11,5783
8,11,2509
8,11,3825
8,11,7111
8,11,5157
8,11,2212
8,12,7601
8,12,7743
8,12,5746
8,12,7242
8,12,4873
8,12,3232
8,12,7530
8,12,4705
8,12,2426
8,12,4903
8,12,7418
8,12,9441
8,12,7512
8,12,5475
8,12,8533
8,12,8831
8,12,3514
8,12,5810
8,12,5161
8,12,4305
8,12,6602
8,12,7288
8,12,4563
8,12,7439
8,12,8069
8,12,5926
8,12,4577
8,12,9626
8,12,6401
8,12,3995
8,12,6864
8,12,5771
8,12,7732
8,12,5852
8,12,7694
8,12,7281
8,12,6885
8,12,2178
8,12,4455
8,12,5137
8,12,4192
8,12,4578
8,12,9647
8,12,8462
8,12,6406
8,12,7060
8,12,7949
8,12,8239
8,12,5708
8,12,7551
8,12,4484
8,12,4180
8,12,7899
8,12,5067
8,12,5521
8,12,6462
8,12,9831
8,12,5437
8,12,2296
8,12,2566
8,12,8767
8,12,7957
8,12,5794
8,12,9205
8,12,4905
8,12,3717
8,12,5761
8,12,9281
8,12,6276
8,12,7465
8,12,7411
8,12,6471
8,12,6239
8,12,4232
8,12,3644
8,12,2627
8,12,6905
8,12,8219
8,12,3769
8,12,7679
8,12,8440
8,12,5827
8,12,6796
8,12,7250
8,12,4075
8,12,9925
8,12,5490
8,12,8795
8,12,5183
8,12,5922
8,12,2823
8,12,8222
8,12,6590
8,12,6355
8,12,4521
8,12,6698
8,12,9452
8,12,7786
8,12,6460
8,12,6606
8,13,6889
8,13,5109
8,13,8704
8,13,6762
8,13,4555
8,13,10114
8,13,8782
8,13,5260
8,13,8344
8,13,5708
8,13,6005
8,13,7050
8,13,10086
8,13,6628
8,13,2670
8,13,10377
8,13,7783
8,13,9204
8,13,9721
8,13,9138
8,13,10529
8,13,5663
8,13,7734
8,13,9173
8,13,9097
8,13,3055
8,13,5902
8,13,4732
8,13,11082
8,13,10367
8,13,9206
8,13,5539
8,13,6680
8,13,4164
8,13,3270
8,13,11144
8,13,9077
8,13,5152
8,13,9640
8,13,8478
8,13,9849
8,13,11834
8,13,7914
8,13,11509
8,13,6416
8,13,9099
8,13,9091
8,13,8299
8,13,2465
8,13,10538
8,13,3539
8,13,9610
8,13,8802
8,13,6593
8,13,4869
8,13,8937
8,13,8462
8,13,6340
8,13,11435
8,13,5488
8,13,6060
8,13,7990
8,13,10714
8,13,6888
8,13,9489
8,13,11148
8,13,9346
8,13,9960
8,13,9723
8,13,6472
8,13,5612
8,13,9623
8,13,6239
8,13,7142
8,13,9216
8,13,4729
8,13,10261
8,13,10739
8,13,4624
8,13,3342
8,13,7199
8,13,8421
8,13,10209
8,13,9806
8,13,9822
8,13,8304
8,13,9359
8,13,9795
8,13,9025
8,13,6509
8,13,2196
8,13,5134
8,13,9357
8,13,8141
8,13,3673
8,13,3580
8,13,8409
8,13,6445
8,13,9919
8,13,5986
8,14,10433
8,14,11701
8,14,3395
8,14,5121
8,14,11028
8,14,11677
8,14,7543
8,14,3844
8,14,4943
8,14,12069
8,14,6138
8,14,2892
8,14,11875
8,14,11120
8,14,7391
8,14,10992
8,14,12596
8,14,12413
8,14,10322
8,14,13078
8,14,7298
8,14,9093
8,14,13689
8,14,4513
8,14,10594
8,14,10824
8,14,10714
8,14,6345
8,14,10076
8,14,11980
8,14,10898
8,14,7366
8,14,11013
8,14,9750
8,14,11659
8,14,8148
8,14,5000
8,14,5233
8,14,12547
8,14,10999
8,14,11937
8,14,9324
8,14,10980
8,14,9268
8,14,11557
8,14,13335
8,14,9382
8,14,9161
8,14,5887
8,14,9026
8,14,13881
8,14,12758
8,14,3934
8,14,11551
8,14,12089
8,14,7840
8,14,5513
8,14,7498
8,14,9197
8,14,10064
8,14,7192
8,14,7055
8,14,11104
8,14,3423
8,14,7795
8,14,10245
8,14,5889
8,14,3833
8,14,10833
8,14,4380
8,14,9190
8,14,3318
8,14,9423
8,14,10214
8,14,9741
8,14,9352
8,14,9472
8,14,8136
8,14,12101
8,14,8414
8,14,5091
8,14,10597
8,14,10966
8,14,6330
8,14,5425
8,14,9454
8,14,4151
8,14,6815
8,14,11007
8,14,3813
8,14,9902
8,14,10112
8,14,4631
8,14,9738
8,14,11609
8,14,4303
8,14,10928
8,14,2994
8,14,11309
8,14,4971
8,15,6737
8,15,8863
8,15,4633
8,15,11382
8,15,16368
8,15,4937
8,15,4144
8,15,9190
8,15,13119
8,15,3632
8,15,4911
8,15,12931
8,15,4572
8,15,6404
8,15,11477
8,15,13384
8,15,14632
8,15,4833
8,15,13499
8,15,10406
8,15,13922
8,15,9184
8,15,12476
8,15,4971
8,15,14691
8,15,5010
8,15,13664
8,15,15425
8,15,15473
8,15,16907
8,15,4958
8,15,5510
8,15,6505
8,15,11600
8,15,10601
8,15,13661
8,15,12382
8,15,5835
8,15,9105
8,15,4281
8,15,14615
8,15,9102
8,15,16789
8,15,13872
8,15,17336
8,15,12008
8,15,12591
8,15,11392
8,15,3580
8,15,4824
8,15,8898
8,15,4726
8,15,15512
8,15,5930
8,15,5119
8,15,4186
8,15,15519
8,15,3802
8,15,6003
8,15,17236
8,15,13173
8,15,8430
8,15,14279
8,15,8701
8,15,8905
8,15,13757
8,15,4108
8,15,4802
8,15,16429
8,15,15842
8,15,6222
8,15,4919
8,15,16618
8,15,14477
8,15,13529
8,15,14578
8,15,4615
8,15,8528
8,15,10379
8,15,4041
8,15,6403
8,15,5186
8,15,10185
8,15,12207
8,15,11667
8,15,6294
8,15,9215
8,15,12614
8,15,4133
8,15,16869
8,15,12430
8,15,13359
8,15,18082
8,15,13840
8,15,6204
8,15,11575
8,15,12791
8,15,2790
8,15,13117
8,15,2952
8,16,16127
8,16,14475
8,16,4885
8,16,11848
8,16,12599
8,16,12550
8,16,10902
8,16,9638
8,16,9480
8,16,15173
8,16,11868
8,16,19022
8,16,14954
8,16,19334
8,16,8107
8,16,9508
8,16,5359
8,16,18079
8,16,4553
8,16,14682
8,16,18194
8,16,16803
8,16,13567
8,16,5537
8,16,14834
8,16,17133
8,16,10867
8,16,8358
8,16,11474
8,16,6487
8,16,13834
8,16,10304
8,16,16990
8,16,10875
8,16,20276
8,16,19361
8,16,15281
8,16,17710
8,16,13394
8,16,12031
8,16,17521
8,16,11485
8,16,17329
8,16,18904
8,16,13994
8,16,5674
8,16,13362
8,16,4458
8,16,14540
8,16,19069
8,16,14438
8,16,12763
8,16,6651
8,16,14830
8,16,11945
8,16,9515
8,16,20319
8,16,14640
8,16,17931
8,16,3369
8,16,19105
8,16,14971
8,16,16945
8,16,4610
8,16,15514
8,16,5759
8,16,8982
8,16,9999
8,16,14411
8,16,15948
8,16,4030
8,16,11682
8,16,11684
8,16,3807
8,16,13109
8,16,18364
8,16,9664
8,16,20146
8,16,14935
8,16,19255
8,16,14264
8,16,14792
8,16,15702
8,16,22032
8,16,16451
8,16,8277
8,16,19457
8,16,16305
8,16,6529
8,16,7658
8,16,18343
8,16,14847
8,16,7836
8,16,13314
8,16,17338
8,16,9228
8,16,13445
8,16,13646
8,16,16408
8,16,5914
8,17,22928
8,17,4100
8,17,19391
8,17,6574
8,17,13453
8,17,17570
8,17,21974
8,17,16314
8,17,19373
8,17,10741
8,17,20148
8,17,10588
8,17,19269
8,17,8885
8,17,6397
8,17,23665
8,17,15997
8,17,7684
8,17,11331
8,17,8620
8,17,19355
8,17,7571
8,17,5649
8,17,18490
8,17,23908
8,17,18068
8,17,14155
8,17,16917
8,17,17833
8,17,18081
8,17,17933
8,17,18197
8,17,15044
8,17,6350
8,17,7392
8,17,16903
8,17,16896
8,17,10916
8,17,8976
8,17,18484
8,17,4940
8,17,15207
8,17,17005
8,17,19779
8,17,11562
8,17,11072
8,17,20998
8,17,20870
8,17,14406
8,17,7084
8,17,7935
8,17,6395
8,17,15372
8,17,17836
8,17,19457
8,17,6118
8,17,14921
8,17,17022
8,17,14677
8,17,8890
8,17,15435
8,17,9466
8,17,14990
8,17,21735
8,17,9744
8,17,15117
8,17,13185
8,17,5087
8,17,12585
8,17,17600
8,17,9866
8,17,7196
8,17,14300
8,17,14018
8,17,10359
8,17,12975
8,17,17691
8,17,21580
8,17,24295
8,17,20428
8,17,11099
8,17,17216
8,17,19537
8,17,5121
8,17,20897
8,17,25995
8,17,17898
8,17,22186
8,17,12930
8,17,21115
8,17,7508
8,17,7991
8,17,4807
8,17,14328
8,17,10913
8,17,20542
8,17,20518
8,17,17679
8,17,19450
8,17,19804
8,18,25437
8,18,15873
8,18,19921
8,18,8662
8,18,12161
8,18,13735
8,18,10220
8,18,23769
8,18,21118
8,18,5480
8,18,16093
8,18,4319
8,18,18269
8,18,19397
8,18,28862
8,18,19772
8,18,8143
8,18,21808
8,18,24320
8,18,20638
8,18,17712
8,18,20533
8,18,14148
8,18,22616
8,18,21308
8,18,9560
8,18,21228
8,18,22999
8,18,20760
8,18,21360
8,18,25148
8,18,25315
8,18,27249
8,18,22656
8,18,21829
8,18,27194
8,18,17382
8,18,7489
8,18,22888
8,18,5271
8,18,22224
8,18,13762
8,18,20987
8,18,27160
8,18,22167
8,18,5674
8,18,17167
8,18,9605
8,18,20746
8,18,15972
8,18,13485
8,18,17215
8,18,18953
8,18,12925
8,18,15014
8,18,19909
8,18,15114
8,18,16837
8,18,17407
8,18,8603
8,18,23773
8,18,16319
8,18,5174
8,18,9195
8,18,3762
8,18,18416
8,18,9189
8,18,22696
8,18,13099
8,18,9929
8,18,10262
8,18,16295
8,18,5525
8,18,19646
8,18,12556
8,18,11596
8,18,22850
8,18,24038
8,18,26163
8,18,20831
8,18,16070
8,18,5494
8,18,9274
8,18,15993
8,18,13157
8,18,20824
8,18,18491
8,18,22052
8,18,19629
8,18,25642
8,18,20663
8,18,13258
8,18,15884
8,18,22636
8,18,7093
8,18,16518
8,18,5795
8,18,7374
8,18,11058
8,18,5218
8,19,21896
8,19,17036
8,19,22157
8,19,4752
8,19,19517
8,19,19517
8,19,24140
8,19,21445
8,19,20991
8,19,7492
8,19,5238
8,19,22176
8,19,15988
8,19,26562
8,19,25586
8,19,30291
8,19,8495
8,19,14155
8,19,16954
8,19,16620
8,19,21738
8,19,23644
8,19,10170
8,19,24942
8,19,21917
8,19,8341
8,19,18096
8,19,5806
8,19,18140
8,19,22666
8,19,15560
8,19,26190
8,19,22859
8,19,5018
8,19,17508
8,19,25874
8,19,11118
8,19,27215
8,19,21096
8,19,21318
8,19,17541
8,19,6447
8,19,20633
8,19,25485
8,19,22737
8,19,26989
8,19,19293
8,19,15198
8,19,21937
8,19,6936
8,19,14446
8,19,20875
8,19,24709
8,19,16393
8,19,21680
8,19,4762
8,19,18086
8,19,4774
8,19,8022
8,19,7563
8,19,7744
8,19,21021
8,19,29667
8,19,11835
8,19,25953
8,19,29730
8,19,9077
8,19,26814
8,19,21321
8,19,29089
8,19,14034
8,19,33516
8,19,26962
8,19,22122
8,19,24947
8,19,23114
8,19,15777
8,19,27650
8,19,11294
8,19,21634
8,19,8404
8,19,21005
8,19,27341
8,19,26140
8,19,5945
8,19,20050
8,19,17388
8,19,27285
8,19,23060
8,19,11070
8,19,24511
8,19,12272
8,19,22644
8,19,22391
8,19,27747
8,19,7158
8,19,24441
8,19,22055
8,19,19187
8,19,21519
8,20,30298
8,20,30710
8,20,28425
8,20,35754
8,20,17935
8,20,17830
8,20,28929
8,20,7666
8,20,25085
8,20,11684
8,20,19079
8,20,24882
8,20,11327
8,20,32570
8,20,32423
8,20,32266
8,20,14598
8,20,22272
8,20,15540
8,20,31444
8,20,36155
8,20,17162
8,20,16214
8,20,29704
8,20,29245
8,20,12142
8,20,34126
8,20,33681
8,20,30078
8,20,9419
8,20,37461
8,20,17430
8,20,23665
8,20,31953
8,20,28328
8,20,11292
8,20,11995
8,20,5698
8,20,16169
8,20,21591
8,20,18262
8,20,6206
8,20,32474
8,20,24149
8,20,10859
8,20,26754
8,20,20009
8,20,24065
8,20,8122
8,20,17934
8,20,8904
8,20,20746
8,20,28361
8,20,29944
8,20,4164
8,20,9347
8,20,11572
8,20,20112
8,20,16565
8,20,28486
8,20,36628
8,20,30584
8,20,27927
8,20,15266
8,20,12551
8,20,15724
8,20,24562
8,20,25724
8,20,8172
8,20,29519
8,20,16738
8,20,29101
8,20,10761
8,20,15686
8,20,23970
8,20,14365
8,20,36628
8,20,29219
8,20,15243
8,20,19605
8,20,17459
8,20,31090
8,20,30973
8,20,7489
8,20,14689
8,20,5628
8,20,10209
8,20,27498
8,20,31453
8,20,21526
8,20,19171
8,20,20461
8,20,29829
8,20,23289
8,20,18874
8,20,25685
8,20,27401
8,20,21321
8,20,15679
8,20,9287
9,1,211
9,1,213
9,1,182
9,1,215
9,1,253
9,1,68
9,1,84
9,1,208
9,1,187
9,1,207
9,1,201
9,1,304
9,1,284
9,1,110
9,1,239
9,1,252
9,1,198
9,1,277
9,1,283
9,1,279
9,1,229
9,1,207
9,1,257
9,1,292
9,1,238
9,1,238
9,1,219
9,1,215
9,1,244
9,1,178
9,1,231
9,1,234
9,1,261
9,1,288
9,1,207
9,1,209
9,1,248
9,1,260
9,1,234
9,1,237
9,1,262
9,1,175
9,1,293
9,1,237
9,1,93
9,1,236
9,1,105
9,1,240
9,1,234
9,1,154
9,1,286
9,1,200
9,1,293
9,1,208
9,1,244
9,1,124
9,1,262
9,1,219
9,1,246
9,1,213
9,1,83
9,1,209
9,1,180
9,1,263
9,1,158
9,1,128
9,1,258
9,1,203
9,1,241
9,1,230
9,1,233
9,1,307
9,1,73
9,1,237
9,1,265
9,1,161
9,1,217
9,1,236
9,1,222
9,1,303
9,1,184
9,1,219
9,1,150
9,1,153
9,1,303
9,1,233
9,1,282
9,1,193
9,1,191
9,1,257
9,1,264
9,1,277
9,1,249
9,1,227
9,1,53
9,1,153
9,1,221
9,1,138
9,1,241
9,1,217
9,2,807
9,2,652
9,2,869
9,2,877
9,2,688
9,2,850
9,2,419
9,2,238
9,2,559
9,2,748
9,2,682
9,2,212
9,2,629
9,2,289
9,2,617
9,2,481
9,2,717
9,2,559
9,2,354
9,2,683
9,2,221
9,2,832
9,2,704
9,2,471
9,2,661
9,2,567
9,2,815
9,2,693
9,2,770
9,2,860
9,2,240
9,2,640
9,2,615
9,2,809
9,2,466
9,2,200
9,2,252
9,2,709
9,2,784
9,2,840
9,2,695
9,2,814
9,2,736
9,2,934
9,2,814
9,2,124
9,2,685
9,2,842
9,2,263
9,2,173
9,2,499
9,2,243
9,2,588
9,2,781
9,2,792
9,2,624
9,2,181
9,2,660
9,2,833
9,2,715
9,2,833
9,2,792
9,2,861
9,2,490
9,2,592
9,2,524
9,2,549
9,2,642
9,2,792
9,2,754
9,2,531
9,2,498
9,2,957
9,2,697
9,2,810
9,2,566
9,2,671
9,2,921
9,2,777
9,2,274
9,2,310
9,2,685
9,2,824
9,2,567
9,2,364
9,2,538
9,2,839
9,2,619
9,2,480
9,2,787
9,2,766
9,2,822
9,2,731
9,2,512
9,2,820
9,2,910
9,2,704
9,2,679
9,2,648
9,2,446
9,3,1382
9,3,1321
9,3,1430
9,3,1232
9,3,1199
9,3,1065
9,3,908
9,3,1246
9,3,1237
9,3,581
9,3,1300
9,3,1062
9,3,366
9,3,1213
9,3,1291
9,3,1351
9,3,1194
9,3,347
9,3,1410
9,3,1092
9,3,242
9,3,1262
9,3,1279
9,3,1074
9,3,1126
9,3,394
9,3,1292
9,3,1347
9,3,1248
9,3,1077
9,3,631
9,3,821
9,3,960
9,3,1282
9,3,1076
9,3,936
9,3,1319
9,3,1290
9,3,1504
9,3,1365
9,3,619
9,3,764
9,3,1147
9,3,1352
9,3,1221
9,3,1398
9,3,1499
9,3,1088
9,3,1095
9,3,1381
9,3,1220
9,3,912
9,3,1250
9,3,1140
9,3,1297
9,3,826
9,3,805
9,3,1420
9,3,298
9,3,1240
9,3,213
9,3,1432
9,3,1511
9,3,1391
9,3,694
9,3,1146
9,3,716
9,3,1209
9,3,906
9,3,815
9,3,894
9,3,1201
9,3,1276
9,3,901
9,3,768
9,3,1248
9,3,1215
9,3,1292
9,3,967
9,3,1471
9,3,1455
9,3,1446
9,3,410
9,3,1269
9,3,525
9,3,934
9,3,1245
9,3,1448
9,3,1190
9,3,909
9,3,1023
9,3,1022
9,3,306
9,3,1322
9,3,702
9,3,1401
9,3,1487
9,3,1051
9,3,1126
9,3,1060
9,4,1172
9,4,1800
9,4,1048
9,4,1144
9,4,1990
9,4,1390
9,4,1721
9,4,1782
9,4,1126
9,4,2028
9,4,1746
9,4,1547
9,4,1376
9,4,711
9,4,1786
9,4,1808
9,4,850
9,4,1942
9,4,467
9,4,485
9,4,1205
9,4,1744
9,4,2024
9,4,1552
9,4,1678
9,4,726
9,4,526
9,4,1018
9,4,1570
9,4,584
9,4,432
9,4,1823
9,4,1533
9,4,772
9,4,522
9,4,1832
9,4,1522
9,4,820
9,4,906
9,4,368
9,4,990
9,4,905
9,4,1346
9,4,1590
9,4,1633
9,4,1601
9,4,521
9,4,1466
9,4,1293
9,4,1643
9,4,1846
9,4,1726
9,4,1945
9,4,1766
9,4,1540
9,4,1528
9,4,1353
9,4,1638
9,4,737
9,4,1624
9,4,1645
9,4,1434
9,4,1420
9,4,1545
9,4,1840
9,4,1624
9,4,1652
9,4,1411
9,4,1372
9,4,593
9,4,1782
9,4,1649
9,4,686
9,4,1604
9,4,1310
9,4,983
9,4,1918
9,4,1300
9,4,938
9,4,1845
9,4,1737
9,4,1737
9,4,1091
9,4,1694
9,4,816
9,4,1606
9,4,968
9,4,1829
9,4,1564
9,4,1435
9,4,1992
9,4,1304
9,4,1015
9,4,1262
9,4,867
9,4,1736
9,4,2071
9,4,948
9,4,1479
9,4,603
9,5,2364
9,5,1614
9,5,883
9,5,1836
9,5,1841
9,5,1971
9,5,2154
9,5,642
9,5,1927
9,5,2150
9,5,2132
9,5,2498
9,5,2505
9,5,2538
9,5,1148
9,5,2136
9,5,2068
9,5,1823
9,5,2425
9,5,2218
9,5,1774
9,5,1370
9,5,736
9,5,2251
9,5,847
9,5,1403
9,5,1878
9,5,902
9,5,625
9,5,2044
9,5,2110
9,5,2478
9,5,2004
9,5,2111
9,5,1821
9,5,2183
9,5,639
9,5,2250
9,5,2115
9,5,1452
9,5,1637
9,5,1859
9,5,702
9,5,1440
9,5,1718
9,5,1524
9,5,2260
9,5,1956
9,5,2085
9,5,769
9,5,1682
9,5,2440
9,5,1958
9,5,2348
9,5,2069
9,5,1923
9,5,1977
9,5,1907
9,5,2079
9,5,2006
9,5,927
9,5,700
9,5,1958
9,5,802
9,5,2111
9,5,2243
9,5,2544
9,5,1944
9,5,2800
9,5,2158
9,5,1149
9,5,2371
9,5,1563
9,5,2760
9,5,2544
9,5,2433
9,5,1737
9,5,777
9,5,1773
9,5,2516
9,5,1303
9,5,1658
9,5,878
9,5,648
9,5,2030
9,5,1463
9,5,2561
9,5,1822
9,5,2083
9,5,2445
9,5,1006
9,5,948
9,5,893
9,5,2214
9,5,1634
9,5,2010
9,5,1993
9,5,1950
9,5,2073
9,5,1328
9,6,2058
9,6,2675
9,6,2757
9,6,802
9,6,2253
9,6,2515
9,6,2825
9,6,3066
9,6,1569
9,6,2208
9,6,2870
9,6,2092
9,6,1721
9,6,2722
9,6,2055
9,6,1346
9,6,2665
9,6,1777
9,6,2911
9,6,1166
9,6,1491
9,6,1774
9,6,1638
9,6,2228
9,6,2563
9,6,2794
9,6,1679
9,6,2550
9,6,3083
9,6,2432
9,6,864
9,6,1885
9,6,2079
9,6,1181
9,6,1952
9,6,1448
9,6,1246
9,6,2257
9,6,2443
9,6,1561
9,6,2624
9,6,2881
9,6,2740
9,6,2895
9,6,821
9,6,2971
9,6,2926
9,6,2771
9,6,2038
9,6,2222
9,6,2038
9,6,1426
9,6,1503
9,6,1948
9,6,2657
9,6,2656
9,6,2416
9,6,2419
9,6,1192
9,6,3090
9,6,2608
9,6,1116
9,6,2147
9,6,2666
9,6,2471
9,6,2932
9,6,847
9,6,2971
9,6,2971
9,6,2511
9,6,2014
9,6,2598
9,6,3090
9,6,1434
9,6,2272
9,6,904
9,6,1801
9,6,2766
9,6,1427
9,6,2070
9,6,2535
9,6,1440
9,6,1113
9,6,1504
9,6,2255
9,6,2085
9,6,2565
9,6,2199
9,6,1548
9,6,2832
9,6,1677
9,6,1196
9,6,3201
9,6,1606
9,6,1844
9,6,1835
9,6,3020
9,6,2357
9,6,1864
9,6,2000
9,7,3013
9,7,1868
9,7,943
9,7,2309
9,7,2750
9,7,1715
9,7,2709
9,7,2010
9,7,1344
9,7,3214
9,7,2303
9,7,2513
9,7,2021
9,7,3180
9,7,2101
9,7,1881
9,7,2297
9,7,3189
9,7,3153
9,7,3101
9,7,2249
9,7,2284
9,7,2600
9,7,2322
9,7,2927
9,7,2080
9,7,2044
9,7,1325
9,7,1746
9,7,1461
9,7,2345
9,7,3275
9,7,1145
9,7,1449
9,7,2976
9,7,2777
9,7,2747
9,7,3428
9,7,3224
9,7,921
9,7,2797
9,7,2230
9,7,3483
9,7,872
9,7,2013
9,7,1753
9,7,3700
9,7,2354
9,7,2990
9,7,3312
9,7,2716
9,7,1989
9,7,2271
9,7,2391
9,7,1949
9,7,2956
9,7,2072
9,7,2425
9,7,1765
9,7,2761
9,7,1354
9,7,2393
9,7,2295
9,7,2740
9,7,3150
9,7,3615
9,7,1066
9,7,2798
9,7,2822
9,7,2182
9,7,2229
9,7,3213
9,7,2443
9,7,1360
9,7,1940
9,7,2903
9,7,1742
9,7,3671
9,7,2631
9,7,3435
9,7,2668
9,7,3227
9,7,1961
9,7,3356
9,7,2994
9,7,2656
9,7,2915
9,7,1071
9,7,2634
9,7,2698
9,7,2340
9,7,1621
9,7,2908
9,7,2908
9,7,2365
9,7,2325
9,7,2470
9,7,3205
9,7,1295
9,7,2736
9,8,3387
9,8,3361
9,8,1794
9,8,2087
9,8,2983
9,8,2990
9,8,1761
9,8,3001
9,8,3028
9,8,3369
9,8,2952
9,8,2491
9,8,1494
9,8,3574
9,8,3126
9,8,2017
9,8,2427
9,8,2681
9,8,2672
9,8,3485
9,8,2663
9,8,2967
9,8,3998
9,8,1828
9,8,2333
9,8,3156
9,8,2196
9,8,3534
9,8,3458
9,8,3988
9,8,3116
9,8,2829
9,8,2410
9,8,1977
9,8,3437
9,8,2878
9,8,3307
9,8,3751
9,8,2673
9,8,2642
9,8,2110
9,8,2680
9,8,3001
9,8,3404
9,8,2467
9,8,2598
9,8,3383
9,8,3202
9,8,2708
9,8,1694
9,8,3476
9,8,3482
9,8,3372
9,8,2637
9,8,2560
9,8,2717
9,8,2707
9,8,2818
9,8,1202
9,8,3318
9,8,2844
9,8,2882
9,8,3227
9,8,2576
9,8,3761
9,8,2208
9,8,2049
9,8,1473
9,8,3624
9,8,2742
9,8,3561
9,8,3878
9,8,4053
9,8,3335
9,8,2758
9,8,2656
9,8,2111
9,8,3138
9,8,3227
9,8,3453
9,8,2864
9,8,2817
9,8,2546
9,8,2495
9,8,3444
